path_A^-1,kx_A^-1,ky_A^-1,E_v_eV,E_c1_eV,E_v_local,E_c1_local
1.704430302939966335e+00,4.513345378038605138e-01,2.605781168956342042e-01,-4.469155208686913738e+00,1.956762333128997111e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.707358146950029854e+00,4.538701250948934396e-01,2.620420389006659079e-01,-4.519849515261249451e+00,1.936394246316421319e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.710285990960092928e+00,4.564057123859263099e-01,2.635059609056975005e-01,-4.570827823553086589e+00,1.916144923858437710e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.713213834970156224e+00,4.589412996769592912e-01,2.649698829107291487e-01,-4.622090133562427816e+00,1.896014365755046283e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.716141678980219742e+00,4.614768869679922170e-01,2.664338049157608523e-01,-4.673636445289273134e+00,1.876002572006246760e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.719069522990283039e+00,4.640124742590251983e-01,2.678977269207925005e-01,-4.725466758733622541e+00,1.856109542612039698e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.721997367000346335e+00,4.665480615500580130e-01,2.693616489258241486e-01,-4.777581073895472485e+00,1.836335277572426206e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.724925211010409631e+00,4.690836488410909944e-01,2.708255709308557968e-01,-4.829979390774827408e+00,1.816679776887403508e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.727853055020472928e+00,4.716192361321239201e-01,2.722894929358874450e-01,-4.882661709371684644e+00,1.797143040556973825e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.730780899030536224e+00,4.741548234231567904e-01,2.737534149409190931e-01,-4.935628029686045082e+00,1.777725068581136048e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.733708743040599520e+00,4.766904107141897717e-01,2.752173369459507413e-01,-4.988878351717910498e+00,1.758425860959890452e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.736636587050663039e+00,4.792259980052226975e-01,2.766812589509824449e-01,-5.042412675467278227e+00,1.739245417693237317e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.739564431060726113e+00,4.817615852962555678e-01,2.781451809560140376e-01,-5.096231000934147382e+00,1.720183738781176919e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.742492275070789409e+00,4.842971725872884936e-01,2.796091029610456857e-01,-5.150333328118521514e+00,1.701240824223708425e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.745420119080852928e+00,4.868327598783214749e-01,2.810730249660773894e-01,-5.204719657020400625e+00,1.682416674020831837e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.748347963090916002e+00,4.893683471693543452e-01,2.825369469711089820e-01,-5.259389987639781161e+00,1.663711288172548264e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.751275807100979298e+00,4.919039344603872710e-01,2.840008689761406302e-01,-5.314344319976664899e+00,1.645124666678856318e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.754203651111042817e+00,4.944395217514202523e-01,2.854647909811723339e-01,-5.369582654031053615e+00,1.626656809539755999e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.757131495121106113e+00,4.969751090424531781e-01,2.869287129862039820e-01,-5.425104989802943756e+00,1.608307716755248973e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.760059339131169409e+00,4.995106963334860484e-01,2.883926349912356302e-01,-5.480911327292337099e+00,1.590077388325334684e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.762987183141232705e+00,5.020462836245189742e-01,2.898565569962672783e-01,-5.537001666499232755e+00,1.571965824250012300e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.765915027151296002e+00,5.045818709155519555e-01,2.913204790012989265e-01,-5.593376007423635166e+00,1.553973024529280988e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.768842871161359298e+00,5.071174582065848258e-01,2.927844010063305746e-01,-5.650034350065538113e+00,1.536098989163143802e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.771770715171422594e+00,5.096530454976178071e-01,2.942483230113622228e-01,-5.706976694424946928e+00,1.518343718151597410e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.774698559181485891e+00,5.121886327886506773e-01,2.957122450163939265e-01,-5.764203040501857167e+00,1.500707211494644033e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.777626403191549187e+00,5.147242200796835476e-01,2.971761670214255191e-01,-5.821713388296267944e+00,1.483189469192283672e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.780554247201612483e+00,5.172598073707165289e-01,2.986400890264571673e-01,-5.879507737808186363e+00,1.465790491244514104e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.783482091211675780e+00,5.197953946617495102e-01,3.001040110314888709e-01,-5.937586089037607984e+00,1.448510277651337275e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.786409935221739076e+00,5.223309819527823805e-01,3.015679330365204636e-01,-5.995948441984530142e+00,1.431348828412752905e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.789337779231802372e+00,5.248665692438152508e-01,3.030318550415521672e-01,-6.054594796648956390e+00,1.414306143528760995e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.792265623241865669e+00,5.274021565348482321e-01,3.044957770465838154e-01,-6.113525153030885839e+00,1.397382222999360990e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.795193467251928965e+00,5.299377438258812134e-01,3.059596990516154635e-01,-6.172739511130321155e+00,1.380577066824553167e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.798121311261992261e+00,5.324733311169140837e-01,3.074236210566471117e-01,-6.232237870947257008e+00,1.363890675004338360e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.801049155272055557e+00,5.350089184079470650e-01,3.088875430616787598e-01,-6.292020232481697839e+00,1.347323047538714902e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.803976999282118854e+00,5.375445056989799353e-01,3.103514650667104635e-01,-6.352086595733640983e+00,1.330874184427684459e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.806904843292182150e+00,5.400800929900128056e-01,3.118153870717420562e-01,-6.412436960703083777e+00,1.314544085671246476e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.809832687302245446e+00,5.426156802810457869e-01,3.132793090767737043e-01,-6.473071327390035101e+00,1.298332751269400398e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.812760531312308743e+00,5.451512675720787682e-01,3.147432310818054080e-01,-6.533989695794488739e+00,1.282240181222145670e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.815688375322372039e+00,5.476868548631116385e-01,3.162071530868370006e-01,-6.595192065916444690e+00,1.266266375529484511e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.818616219332435335e+00,5.502224421541445087e-01,3.176710750918687043e-01,-6.656678437755902955e+00,1.250411334191415258e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.821544063342498632e+00,5.527580294451774900e-01,3.191349970969003524e-01,-6.718448811312866198e+00,1.234675057207938603e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.824471907352561928e+00,5.552936167362103603e-01,3.205989191019319451e-01,-6.780503186587330866e+00,1.219057544579054270e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.827399751362625224e+00,5.578292040272433416e-01,3.220628411069636488e-01,-6.842841563579302289e+00,1.203558796304761286e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.830327595372688521e+00,5.603647913182763229e-01,3.235267631119952969e-01,-6.905463942288775137e+00,1.188178812385060762e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.833255439382751817e+00,5.629003786093090822e-01,3.249906851170269451e-01,-6.968370322715748522e+00,1.172917592819953253e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.836183283392815113e+00,5.654359659003420635e-01,3.264546071220585932e-01,-7.031560704860228661e+00,1.157775137609437649e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.839111127402878409e+00,5.679715531913750448e-01,3.279185291270902414e-01,-7.095035088722212002e+00,1.142751446753513950e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.842038971412941928e+00,5.705071404824080261e-01,3.293824511321219450e-01,-7.158793474301699433e+00,1.127846520252182572e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.844966815423005002e+00,5.730427277734408964e-01,3.308463731371535377e-01,-7.222835861598686513e+00,1.113060358105444209e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.847894659433068520e+00,5.755783150644737667e-01,3.323102951421852413e-01,-7.287162250613178571e+00,1.098392960313297750e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.850822503443131817e+00,5.781139023555067480e-01,3.337742171472168895e-01,-7.351772641345175607e+00,1.083844326875743336e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.853750347453194891e+00,5.806494896465396183e-01,3.352381391522484821e-01,-7.416667033794673181e+00,1.069414457792781520e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.856678191463258409e+00,5.831850769375725996e-01,3.367020611572801858e-01,-7.481845427961675732e+00,1.055103353064411609e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.859606035473321706e+00,5.857206642286054699e-01,3.381659831623118340e-01,-7.547307823846180597e+00,1.040911012690634574e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.862533879483384780e+00,5.882562515196383401e-01,3.396299051673434266e-01,-7.613054221448186887e+00,1.026837436671449999e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.865461723493448298e+00,5.907918388106713214e-01,3.410938271723751303e-01,-7.679084620767699931e+00,1.012882625006856774e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.868389567503511595e+00,5.933274261017043028e-01,3.425577491774067784e-01,-7.745399021804717066e+00,9.990465776968560085e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.871317411513574891e+00,5.958630133927371730e-01,3.440216711824384266e-01,-7.811997424559234737e+00,9.853292947414478420e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.874245255523638187e+00,5.983986006837700433e-01,3.454855931874700747e-01,-7.878879829031254722e+00,9.717307761406321354e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.877173099533701484e+00,6.009341879748030246e-01,3.469495151925017229e-01,-7.946046235220781462e+00,9.582510218944081948e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.880100943543765002e+00,6.034697752658360059e-01,3.484134371975334266e-01,-8.013496643127810515e+00,9.448900320027765753e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.883028787553828076e+00,6.060053625568688762e-01,3.498773592025650192e-01,-8.081231052752338329e+00,9.316478064657374158e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.885956631563891595e+00,6.085409498479018575e-01,3.513412812075967229e-01,-8.149249464094374673e+00,9.185243452832904387e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.888884475573954891e+00,6.110765371389347278e-01,3.528052032126283710e-01,-8.217551877153912443e+00,9.055196484554360603e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.891812319584017965e+00,6.136121244299675981e-01,3.542691252176599637e-01,-8.286138291930951638e+00,8.926337159821740030e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.894740163594081483e+00,6.161477117210005794e-01,3.557330472226916673e-01,-8.355008708425499364e+00,8.798665478635037118e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.897668007604144780e+00,6.186832990120335607e-01,3.571969692277233155e-01,-8.424163126637548515e+00,8.672181440994256030e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.900595851614208076e+00,6.212188863030664310e-01,3.586608912327549636e-01,-8.493601546567097316e+00,8.546885046899406480e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.903523695624271372e+00,6.237544735940993013e-01,3.601248132377866118e-01,-8.563323968214151094e+00,8.422776296350473202e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.906451539634334669e+00,6.262900608851322826e-01,3.615887352428182600e-01,-8.633330391578709850e+00,8.299855189347463136e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.909379383644397965e+00,6.288256481761651528e-01,3.630526572478499081e-01,-8.703620816660770032e+00,8.178121725890379057e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.912307227654461261e+00,6.313612354671981342e-01,3.645165792528815563e-01,-8.774195243460335192e+00,8.057575905979209863e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.915235071664524558e+00,6.338968227582311155e-01,3.659805012579132599e-01,-8.845053671977405330e+00,7.938217729613968043e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.918162915674587854e+00,6.364324100492639857e-01,3.674444232629449081e-01,-8.916196102211973340e+00,7.820047196794653599e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.921090759684651150e+00,6.389679973402968560e-01,3.689083452679765007e-01,-8.987622534164046328e+00,7.703064307521260978e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.924018603694714447e+00,6.415035846313298373e-01,3.703722672730082044e-01,-9.059332967833626071e+00,7.587269061793786018e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.926946447704777743e+00,6.440391719223628186e-01,3.718361892780398525e-01,-9.131327403220707239e+00,7.472661459612232882e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.929874291714841039e+00,6.465747592133956889e-01,3.733001112830715007e-01,-9.203605840325289833e+00,7.359241500976611283e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.932802135724904335e+00,6.491103465044285592e-01,3.747640332881031489e-01,-9.276168279147373852e+00,7.247009185886905958e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.935729979734967632e+00,6.516459337954615405e-01,3.762279552931347970e-01,-9.349014719686966401e+00,7.135964514343123843e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.938657823745030928e+00,6.541815210864944108e-01,3.776918772981664452e-01,-9.422145161944060376e+00,7.026107486345267716e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.941585667755094224e+00,6.567171083775273921e-01,3.791557993031980933e-01,-9.495559605918659329e+00,6.917438101893330638e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.944513511765157521e+00,6.592526956685602624e-01,3.806197213082297970e-01,-9.569258051610757931e+00,6.809956360987316770e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.947441355775220817e+00,6.617882829595931327e-01,3.820836433132613896e-01,-9.643240499020359735e+00,6.703662263627230278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.950369199785284113e+00,6.643238702506261140e-01,3.835475653182930378e-01,-9.717506948147468293e+00,6.598555809813060058e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.953297043795347410e+00,6.668594575416590953e-01,3.850114873233247414e-01,-9.792057398992078276e+00,6.494636999544815825e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.956224887805410706e+00,6.693950448326920766e-01,3.864754093283563896e-01,-9.866891851554196791e+00,6.391905832822489253e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.959152731815474002e+00,6.719306321237249469e-01,3.879393313333879822e-01,-9.942010305833807848e+00,6.290362309646095607e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.962080575825537299e+00,6.744662194147578171e-01,3.894032533384196859e-01,-1.001741276183092921e+01,6.190006430015618927e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.965008419835600595e+00,6.770018067057907984e-01,3.908671753434513341e-01,-1.009309921954555378e+01,6.090838193931063377e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.967936263845663891e+00,6.795373939968236687e-01,3.923310973484829822e-01,-1.016906967897767977e+01,5.992857601392435202e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.970864107855727188e+00,6.820729812878566500e-01,3.937950193535146304e-01,-1.024532414012731074e+01,5.896064652399726075e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.973791951865790484e+00,6.846085685788895203e-01,3.952589413585462785e-01,-1.032186260299444136e+01,5.800459346952941547e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.976719795875853780e+00,6.871441558699223906e-01,3.967228633635779267e-01,-1.039868506757907696e+01,5.706041685052080231e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.979647639885917076e+00,6.896797431609553719e-01,3.981867853686095748e-01,-1.047579153388121753e+01,5.612811666697140739e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.982575483895980595e+00,6.922153304519883532e-01,3.996507073736412785e-01,-1.055318200190086131e+01,5.520769291888120295e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.985503327906043669e+00,6.947509177430212235e-01,4.011146293786728712e-01,-1.063085647163800829e+01,5.429914560625030001e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.988431171916106965e+00,6.972865050340540938e-01,4.025785513837045193e-01,-1.070881494309265491e+01,5.340247472907860143e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.991359015926170484e+00,6.998220923250870751e-01,4.040424733887362230e-01,-1.078705741626481007e+01,5.251768028736609334e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.994286859936233780e+00,7.023576796161200564e-01,4.055063953937678711e-01,-1.086558389115446666e+01,5.164476228111283818e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.997214703946297076e+00,7.048932669071529267e-01,4.069703173987995193e-01,-1.094439436776162644e+01,5.078372071031882901e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.000142547956360595e+00,7.074288541981859080e-01,4.084342394038311674e-01,-1.102348884608628765e+01,4.993455557498401726e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.003070391966423891e+00,7.099644414892187783e-01,4.098981614088628156e-01,-1.110286732612845384e+01,4.909726687510845844e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.005998235976487187e+00,7.125000287802516485e-01,4.113620834138944637e-01,-1.118252980788811968e+01,4.827185461069213174e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.008926079986550484e+00,7.150356160712846298e-01,4.128260054189261119e-01,-1.126247629136529582e+01,4.745831878173500246e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.011853923996613780e+00,7.175712033623176112e-01,4.142899274239578156e-01,-1.134270677655997339e+01,4.665665938823709141e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.014781768006677076e+00,7.201067906533504814e-01,4.157538494289894082e-01,-1.142322126347214883e+01,4.586687643019846106e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.017709612016740373e+00,7.226423779443833517e-01,4.172177714340210564e-01,-1.150401975210183103e+01,4.508896990761903506e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.020637456026803669e+00,7.251779652354163330e-01,4.186816934390527600e-01,-1.158510224244901643e+01,4.432293982049882036e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.023565300036866965e+00,7.277135525264492033e-01,4.201456154440843527e-01,-1.166646873451370681e+01,4.356878616883786554e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.026493144046930261e+00,7.302491398174821846e-01,4.216095374491160563e-01,-1.174811922829590038e+01,4.282650895263610119e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.029420988056993558e+00,7.327847271085151659e-01,4.230734594541477045e-01,-1.183005372379559539e+01,4.209610817189356896e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.032348832067056854e+00,7.353203143995480362e-01,4.245373814591793526e-01,-1.191227222101279182e+01,4.137758382661028272e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.035276676077120150e+00,7.378559016905809065e-01,4.260013034642110008e-01,-1.199477471994749500e+01,4.067093591678624248e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.038204520087183447e+00,7.403914889816138878e-01,4.274652254692426490e-01,-1.207756122059970139e+01,3.997616444242139272e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.041132364097246743e+00,7.429270762726468691e-01,4.289291474742743526e-01,-1.216063172296941097e+01,3.929326940351577507e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.044060208107310039e+00,7.454626635636797394e-01,4.303930694793059453e-01,-1.224398622705662198e+01,3.862225080006941036e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.046988052117373336e+00,7.479982508547126097e-01,4.318569914843375934e-01,-1.232762473286133620e+01,3.796310863208227082e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.049915896127436632e+00,7.505338381457455910e-01,4.333209134893692971e-01,-1.241154724038355539e+01,3.731584289955432870e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.052843740137499928e+00,7.530694254367784612e-01,4.347848354944008897e-01,-1.249575374962327601e+01,3.668045360248565340e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.055771584147563225e+00,7.556050127278114426e-01,4.362487574994325379e-01,-1.258024426058050160e+01,3.605694074087617551e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.058699428157626521e+00,7.581406000188443128e-01,4.377126795044642416e-01,-1.266501877325522862e+01,3.544530431472593668e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.061627272167689817e+00,7.606761873098771831e-01,4.391766015094958342e-01,-1.275007728764745885e+01,3.484554432403494384e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.064555116177753114e+00,7.632117746009101644e-01,4.406405235145275379e-01,-1.283541980375719405e+01,3.425766076880314148e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.067482960187816410e+00,7.657473618919431457e-01,4.421044455195591860e-01,-1.292104632158443422e+01,3.368165364903057818e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.070410804197879706e+00,7.682829491829760160e-01,4.435683675245907787e-01,-1.300695684112917228e+01,3.311752296471726781e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.073338648207943002e+00,7.708185364740088863e-01,4.450322895296224823e-01,-1.309315136239141708e+01,3.256526871586317567e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.076266492218006299e+00,7.733541237650418676e-01,4.464962115346541305e-01,-1.317962988537116686e+01,3.202489090246829484e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.079194336228069595e+00,7.758897110560748489e-01,4.479601335396858341e-01,-1.326639241006841985e+01,3.149638952453263224e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.082122180238132891e+00,7.784252983471077192e-01,4.494240555447174268e-01,-1.335343893648317071e+01,3.097976458205623645e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.085050024248196188e+00,7.809608856381407005e-01,4.508879775497490749e-01,-1.344076946461543187e+01,3.047501607503903809e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.087977868258259484e+00,7.834964729291735708e-01,4.523518995547807786e-01,-1.352838399446519091e+01,2.998214400348108571e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.090905712268322780e+00,7.860320602202064411e-01,4.538158215598123713e-01,-1.361628252603244960e+01,2.950114836738235852e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.093833556278386077e+00,7.885676475112394224e-01,4.552797435648440749e-01,-1.370446505931722214e+01,2.903202916674284956e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.096761400288449373e+00,7.911032348022724037e-01,4.567436655698757231e-01,-1.379293159431949256e+01,2.857478640156256577e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.099689244298512669e+00,7.936388220933052740e-01,4.582075875749073157e-01,-1.388168213103926441e+01,2.812942007184152798e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.102617088308575966e+00,7.961744093843381442e-01,4.596715095799390194e-01,-1.397071666947654300e+01,2.769593017757970843e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.105544932318639262e+00,7.987099966753711255e-01,4.611354315849706675e-01,-1.406003520963132303e+01,2.727431671877711405e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.108472776328702558e+00,8.012455839664039958e-01,4.625993535900023157e-01,-1.414963775150360448e+01,2.686457969543375873e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.111400620338765854e+00,8.037811712574369771e-01,4.640632755950339638e-01,-1.423952429509339446e+01,2.646671910754961471e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.114328464348829151e+00,8.063167585484699584e-01,4.655271976000656120e-01,-1.432969484040068586e+01,2.608073495512469586e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.117256308358892447e+00,8.088523458395028287e-01,4.669911196050973157e-01,-1.442014938742548225e+01,2.570662723815902301e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.120184152368955743e+00,8.113879331305356990e-01,4.684550416101289083e-01,-1.451088793616777473e+01,2.534439595665257533e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.123111996379019040e+00,8.139235204215686803e-01,4.699189636151606120e-01,-1.460191048662757751e+01,2.499404111060534589e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.126039840389082336e+00,8.164591077126016616e-01,4.713828856201922601e-01,-1.469321703880488350e+01,2.465556270001734163e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.128967684399145632e+00,8.189946950036345319e-01,4.728468076252238528e-01,-1.478480759269968736e+01,2.432896072488858336e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.131895528409208929e+00,8.215302822946674022e-01,4.743107296302555564e-01,-1.487668214831199620e+01,2.401423518521904332e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.134823372419272225e+00,8.240658695857003835e-01,4.757746516352872046e-01,-1.496884070564181179e+01,2.371138608100872847e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.137751216429335521e+00,8.266014568767332538e-01,4.772385736403188528e-01,-1.506128326468912526e+01,2.342041341225764572e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.140679060439398818e+00,8.291370441677662351e-01,4.787024956453505009e-01,-1.515400982545394726e+01,2.314131717896578816e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.143606904449462114e+00,8.316726314587992164e-01,4.801664176503821491e-01,-1.524702038793627246e+01,2.287409738113315577e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.146534748459525410e+00,8.342082187498319756e-01,4.816303396554137972e-01,-1.534031495213609375e+01,2.261875401875976938e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.149462592469588706e+00,8.367438060408649569e-01,4.830942616604454454e-01,-1.543389351805342535e+01,2.237528709184558734e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.152390436479652447e+00,8.392793933318979382e-01,4.845581836654771490e-01,-1.552775608568826016e+01,2.214369660039063742e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.155318280489715743e+00,8.418149806229309196e-01,4.860221056705087972e-01,-1.562190265504059994e+01,2.192398254439491961e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.158246124499778595e+00,8.443505679139637898e-01,4.874860276755403898e-01,-1.571633322611043759e+01,2.171614492385843392e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.161173968509842336e+00,8.468861552049966601e-01,4.889499496805720935e-01,-1.581104779889777845e+01,2.152018373878117341e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.164101812519905632e+00,8.494217424960296414e-01,4.904138716856037417e-01,-1.590604637340262606e+01,2.133609898916313807e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.167029656529968484e+00,8.519573297870625117e-01,4.918777936906353343e-01,-1.600132894962497332e+01,2.116389067500434179e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.169957500540032225e+00,8.544929170780954930e-01,4.933417156956670380e-01,-1.609689552756483266e+01,2.100355879630475681e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.172885344550095521e+00,8.570285043691283633e-01,4.948056377006986861e-01,-1.619274610722218810e+01,2.085510335306441088e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.175813188560158817e+00,8.595640916601612336e-01,4.962695597057303343e-01,-1.628888068859704319e+01,2.071852434528329012e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.178741032570222114e+00,8.620996789511942149e-01,4.977334817107619824e-01,-1.638529927168940503e+01,2.059382177296139455e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.181668876580285410e+00,8.646352662422271962e-01,4.991974037157936306e-01,-1.648200185649927363e+01,2.048099563609873108e-02,0.000000000000000000e+00,1.000000000000000000e+00
